rank,bgg_id,page_views
1,171,614876
2,2223,260599
3,10816,244742
4,1406,216415
5,27443,205873
6,2397,187986
7,2093,163524
8,2162,118826
9,811,108095
10,2181,107523
11,463,102405
12,2425,89731
13,320,83073
14,13,76834
15,2243,76728
16,29351,75802
17,1294,72325
18,5072,69388
19,2136,66740
20,181,58553
21,25821,52007
22,3886,48632
23,2398,44786
24,5432,41965
25,178900,41210
26,4192,38807
27,2392,38110
28,18011,36337
29,2719,35869
30,6819,34112
31,2386,33764
32,822,32221
33,50381,32209
34,2952,29457
35,28,28307
36,39856,28285
37,1258,27217
38,2921,26134
39,2399,25076
40,1917,24199
41,28302,24151
42,2785,23148
43,9209,22100
44,2281,21251
45,1111,20962
46,483,20283
47,13713,19940
48,36218,19275
49,188834,19176
50,73664,18586
51,2086,18351
52,11733,18101
53,2407,17594
54,1269,17572
55,34848,17321
56,4001,17263
57,26952,17142
58,30549,16691
59,2381,16349
60,1602,15949
61,5894,15575
62,2375,14785
63,29146,14784
64,11634,13810
65,68448,13757
66,4112,13499
67,45,13378
68,174430,13149
69,6887,12858
70,3955,12843
71,1293,12682
72,9364,12216
73,17530,12090
74,98,11772
75,7688,11560
76,57409,10998
77,38950,10786
78,4815,10770
79,63268,10552
80,2932,10313
81,205637,10218
82,255613,10197
83,521,10118
84,29316,9881
85,172225,9402
86,3072,9349
87,2593,9214
88,12745,9173
89,526,9158
90,34,9076
91,266192,8974
92,55763,8884
93,2453,8840
94,432,8785
95,41114,8756
96,3720,8752
97,4143,8670
98,4031,8641
99,33701,8600
100,31260,8487
101,1198,8436
102,590,8091
103,714,8084
104,1465,8060
105,3737,8007
106,699,7940
107,26920,7901
108,2679,7502
109,7108,7177
110,11930,7140
111,712,6962
112,624,6908
113,129622,6874
114,19432,6830
115,215,6678
116,29741,6668
117,478,6648
118,1887,6356
119,169786,6353
120,74,6298
121,2405,6147
122,98778,6039
123,5130,6021
124,10547,5818
125,2728,5815
126,2163,5799
127,2944,5725
128,8098,5614
129,21488,5576
130,167791,5442
131,1931,5428
132,230802,5393
133,146021,5391
134,6974,5365
135,8909,5328
136,5895,5317
137,12493,5313
138,4040,5232
139,148228,5059
140,12333,5053
141,163,4972
142,157507,4964
143,2655,4951
144,25669,4880
145,11464,4834
146,56796,4829
147,943,4790
148,1410,4733
149,681,4594
150,54672,4565
151,170586,4478
152,891,4467
153,123417,4428
154,11,4303
155,2322,4291
156,3818,4259
157,124742,4207
158,3076,4146
159,26067,4143
160,1295,4127
161,1301,4074
162,1219,3989
163,197405,3944
164,14186,3873
165,1502,3865
166,77423,3857
167,6472,3712
168,11022,3700
169,33112,3680
170,36799,3661
171,3967,3623
172,83330,3606
173,3565,3536
174,10213,3489
175,1500,3473
176,1353,3433
177,4386,3388
178,159655,3330
179,2651,3274
179,127398,3274
181,315,3251
182,20806,3195
183,8790,3190
184,26947,3148
185,143884,3071
186,140,3065
187,113924,3054
188,5339,3051
189,22392,3011
190,929,3004
191,4148,2929
192,28805,2868
193,55690,2828
194,7263,2811
195,2511,2782
196,3495,2739
197,15,2725
198,15818,2710
198,174182,2710
200,1634,2709
201,13714,2695
202,1797,2649
203,1899,2596
204,258,2592
205,22303,2586
206,6278,2527
207,25213,2526
208,18803,2519
209,255664,2501
210,5,2496
211,181304,2491
212,1568,2462
213,19841,2456
214,5255,2409
215,40692,2392
216,29234,2368
217,121,2364
218,96848,2362
219,19967,2332
220,17226,2318
221,71,2275
222,949,2267
223,22847,2265
224,1515,2249
225,655,2236
226,41,2231
227,254640,2230
228,1038,2223
229,6862,2144
230,9220,2107
231,18,2095
232,7314,2094
233,33690,1991
234,40398,1976
235,120677,1964
236,4378,1952
237,10653,1923
238,204583,1905
239,9206,1900
240,6275,1897
241,8304,1894
242,2795,1880
243,166384,1877
244,5217,1865
245,11168,1844
246,6249,1802
247,289363,1791
248,70323,1772
249,146508,1725
250,12856,1718
251,361,1716
252,32441,1701
253,1099,1694
254,1117,1692
255,3837,1690
256,226610,1686
257,2266,1677
258,700,1651
259,242,1648
260,9296,1618
261,153938,1613
262,4934,1599
263,715,1589
263,823,1589
263,2125,1589
266,3768,1580
267,9379,1579
268,278,1575
269,1730,1566
270,284083,1551
271,173,1538
272,938,1536
273,1589,1529
274,115746,1528
275,1035,1523
276,3464,1508
277,110327,1507
278,21790,1486
279,1604,1484
280,2633,1481
280,65244,1481
282,16991,1476
283,244521,1469
284,36550,1465
285,131260,1461
286,147020,1460
287,8392,1456
288,327,1451
289,1501,1438
290,3656,1437
291,147151,1417
