rank,bgg_id,page_views
1,171,523224
2,2223,213803
3,1406,183711
4,10816,180226
5,27443,180079
6,2397,165323
7,2093,160217
8,2162,116556
9,2181,101664
10,463,101185
11,811,80579
12,29351,72525
13,13,67249
14,2425,66646
15,2243,66323
16,320,61436
17,1294,58937
18,2136,47867
19,25821,46587
20,181,44330
21,5072,40684
22,3886,39628
23,5432,37817
24,178900,35700
25,2719,32879
26,2392,32591
27,18011,30550
28,4192,29652
29,2398,29573
30,2921,29096
31,6819,29038
32,822,28989
33,50381,27446
34,39856,27281
35,2386,26219
36,2952,25989
37,28,22912
38,1917,22259
39,2399,20663
40,11733,20159
41,2785,18754
42,17530,18580
43,1602,18464
44,9209,18365
45,255613,18136
46,1258,18028
47,26920,17205
48,2281,16768
49,483,16509
50,13713,16236
51,188834,15786
52,36218,15592
53,4001,15482
54,2086,15263
55,1269,15121
56,29146,15009
57,1111,14935
58,30549,14767
59,34848,13567
60,2381,13440
61,3955,13372
62,45,13079
63,73664,13008
64,2407,12824
65,5894,12617
66,6887,11975
67,9364,11643
68,4112,11533
69,174430,11284
70,1293,11066
71,11634,10894
72,2453,10852
73,28302,10460
74,2932,10431
75,2375,10194
76,4815,9897
77,98,9832
78,26952,9012
79,41114,8998
80,34,8987
81,68448,8906
82,205637,8856
83,4143,8844
84,7688,8794
85,57409,8713
86,266192,8693
87,4031,8589
88,38950,8504
89,3720,8407
90,714,8023
91,526,7933
92,2593,7913
93,3737,7785
94,1198,7776
95,29316,7766
96,172225,7709
97,712,7693
98,432,7596
99,699,7509
100,11930,7340
101,521,7278
102,7108,7171
103,2679,6865
104,33701,6838
105,55763,6745
106,590,6657
107,74,6647
108,10547,6498
109,215,6401
110,1887,6340
111,19432,6323
112,1465,6315
113,21488,6190
114,63268,6161
115,2728,5911
116,1931,5841
117,29741,5807
118,12745,5756
119,167791,5710
120,12493,5703
121,121,5668
122,2163,5667
123,624,5534
124,2405,5469
125,96848,5401
126,478,5400
127,5130,5316
128,230802,5283
129,98778,5272
130,5895,5253
131,146021,5031
132,31260,5002
133,129622,4989
134,2655,4835
135,8098,4830
136,169786,4822
137,12333,4705
138,11464,4679
139,3072,4613
140,157507,4606
141,8909,4586
142,11022,4355
143,56796,4294
144,1301,4127
145,54672,4117
146,123417,4106
147,2944,4075
148,148228,4066
149,891,4057
150,163,4041
151,6974,4003
152,170586,3963
153,25669,3910
154,681,3870
155,3818,3816
156,4040,3807
157,33112,3788
158,26067,3737
159,159655,3731
160,1219,3634
161,943,3618
162,11,3585
163,197405,3461
164,83330,3432
165,3076,3410
166,14186,3314
167,10213,3283
168,1500,3264
169,1295,3254
170,17226,3239
171,77423,3230
172,28805,3219
173,1410,3213
174,3565,3083
174,124742,3083
176,2651,3035
177,1502,3019
178,20806,2978
179,26947,2960
180,4386,2935
181,6472,2933
182,4148,2827
183,2322,2824
184,143884,2749
185,3967,2721
186,3495,2700
187,5,2661
188,315,2647
189,113924,2644
190,40692,2624
191,15,2595
192,1353,2556
193,22303,2467
194,25213,2462
195,7263,2443
196,929,2422
197,166384,2410
198,5339,2398
199,174182,2397
200,258,2390
201,18,2381
202,55690,2369
203,289363,2345
204,29234,2314
205,15818,2311
206,1899,2306
207,181304,2303
208,13714,2297
209,3464,2286
210,6278,2267
211,36799,2241
212,22847,2200
213,1568,2184
214,140,2174
215,19967,2169
216,2511,2154
217,71,2146
218,127398,2105
219,1797,2077
220,3837,2070
221,19841,1967
222,6862,1955
222,22392,1955
224,40398,1932
225,1634,1927
226,11168,1925
227,949,1913
228,8790,1871
229,1038,1854
230,9206,1852
231,9220,1848
232,70323,1827
233,18803,1774
234,1515,1759
234,6275,1759
236,7314,1741
237,10653,1724
238,41,1720
239,2795,1707
240,4105,1640
241,4934,1620
242,4052,1605
243,655,1601
244,33690,1584
245,153938,1582
246,5255,1571
247,5217,1564
248,10640,1548
249,12856,1542
250,254640,1536
251,255664,1523
252,6249,1506
253,278,1496
253,3359,1496
255,120677,1488
256,204583,1484
257,1035,1483
257,3851,1483
259,32441,1479
260,700,1472
260,715,1472
262,3768,1468
263,4378,1467
264,237182,1439
265,242,1437
265,361,1437
267,938,1426
268,10630,1424
269,8392,1419
269,115746,1419
271,147859,1416
272,327,1399
273,1589,1380
274,110327,1378
275,227,1368
276,823,1346
277,1730,1312
278,1501,1302
279,13715,1295
280,244521,1283
281,173,1280
282,1604,1267
282,103885,1267
284,226610,1265
285,120,1262
286,9296,1257
287,16991,1255
288,3656,1251
289,72125,1242
290,24396,1236
291,5588,1235
291,10453,1235
293,147151,1229
294,472,1227
294,28143,1227
296,147020,1205
297,65244,1200
298,158899,1165
299,31821,1153
300,34635,1150
301,36550,1144
302,713,1143
302,284083,1143
304,1915,1137
305,1099,1131
306,21790,1124
307,30,1108
308,22895,1107
309,16992,1094
310,54,1089
311,42,1085
312,15182,1073
313,1860,1071
313,2125,1071
315,8304,1062
316,1339,1053
316,150376,1053
318,9385,1050
319,5242,1037
320,18602,1036
321,131260,1021
322,18723,1018
323,1829,1002
323,40270,1002
323,107529,1002
326,2653,997
327,2294,996
328,5206,994
329,11229,992
330,527,990
331,1444,988
332,5322,978
333,37589,971
334,5195,968
335,8122,956
336,7694,948
337,34585,947
338,11182,946
339,2866,943
340,24698,937
341,50,933
341,2759,933
343,2346,927
343,12747,927
345,7854,922
346,146508,921
347,14423,911
348,550,910
349,2285,907
350,93,906
350,16986,906
352,204135,905
353,6830,903
354,2516,902
354,162886,902
356,4102,899
357,1117,898
357,9079,898
359,1275,883
359,32674,883
361,13657,876
362,37111,873
363,39271,872
364,21241,860
364,102652,860
366,70919,849
367,6283,848
368,84876,845
369,4862,839
369,31383,839
371,339,838
372,194655,835
373,66056,821
374,17223,820
375,764,819
376,62871,816
377,5454,815
378,20281,812
379,148949,803
379,156776,803
381,170216,802
382,7,796
383,102680,791
384,10,788
385,2471,781
386,2557,780
387,15162,777
388,2821,772
389,14808,771
390,1563,768
391,46213,764
392,3825,752
393,2633,748
394,9674,747
395,1475,744
395,18699,744
397,205359,742
398,2238,740
398,156714,740
400,466,738
401,1421,737
401,22827,737
401,25613,737
404,7450,730
405,25433,728
406,1149,723
407,987,718
408,2266,717
408,3988,717
410,28720,716
411,77130,715
411,318977,715
413,11670,707
414,15062,705
415,11971,704
416,51,700
417,382,699
418,789,696
419,3570,695
420,257,694
421,6471,687
422,110,678
423,427,676
424,14247,675
425,4888,674
425,9138,674
427,12751,673
428,798,672
429,2129,669
429,2816,669
431,748,668
431,1897,668
433,12692,667
433,103886,667
435,2635,666
435,15617,666
437,6535,662
438,91312,657
439,568,654
440,62219,652
441,3487,646
442,1234,645
443,27588,642
444,1768,636
445,118,635
446,3099,628
446,100423,628
448,936,627
448,2228,627
450,2025,626
451,88,623
451,24181,623
453,160477,622
454,1923,621
455,214,620
455,18683,620
457,173090,618
458,1499,615
459,12942,614
