,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
0,1,171,319069,134,1,29,1,28,1,26,1,31,1,5324,1,10,1,28,1,28,1,25,2,2,1,15,1,458,1,22,1,18,1,18,1,,,40,1,699,1,147,1,143,1,441,1,24,1,30,1,385,1,20,1,579,1,17,1,22,1,43,1,2036,1,13,1,37,1,779,1,17109,1,14,1,18,1,31,1,1838,1,16,1,94073,1,71,1,35086,1,726,1,107,1,4933,1,3482,1,13,1,30,1,23082,1,,,14,1,18,1,29,1,13,1,15,1,20,1,38,1,153,1,19,1,,,7293,1,1253,1,82,1,966,1,10,1,11,1,2083,1,282,1,,,14,1,2186,2,12,1,17,1,13,1,144,1,20739,1,3826,2,11,1,14,1,15,2,862,1,1066,1,106,1,589,2,14,1,18,1,64,2,65,1,32,1,17,1,11,2,17,1,679,1,323,1,8,1,10,1,16,2,149,1,391,1,193,1,962,1,691,2,12,1,91,1,17,1,18,1,23,1,15,1,3491,1,26,1,801,1,10,1,,,9,1,10,2,17,1,19,1,12,1,16,1,,,12,1,14745,1,20,1,21,1,8805,1,20,1,15,1,1850,1,12344,1,22,1,22,1,13,1,23,1,7,1,18,1,16,1,10,1,203,3,81,1,867,1,390,1,,,214,1,536,3,,,19,2,2896,1,27,2,,,230,1,,,267,1,22,1,1463,1,15,1,90,1,164,1,4759,1,22,1,,,832,1,77,1,222,1,20,1,18,1,3306,1,,,14,1,,,14,1,,,31,1,23,1,9,1,20,1,13,1,,,21802,1
1,2,2223,70135,,,,,,,,,,,1086,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,7,,,,,,,1160,2,,,,,197,4,2197,16,,,,,,,,,,,17794,3,,,5918,2,,,,,2853,3,1536,2,,,,,3751,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,,,,,640,4,,,,,,,,,5471,2,2917,3,,,,,1,6,,,,,,,95,10,,,,,,,,,,,,,,,,,153,2,,,,,,,,,,,17,4,,,,,188,3,,,,,,,,,,,,,1026,9,,,458,2,,,,,,,,,,,,,,,,,,,,,4799,2,,,,,7784,2,,,,,,,3160,8,,,,,,,,,,,,,,,,,,,15,3,,,307,2,,,32,2,79,9,,,,,220,9,,,,,,,,,,,,,475,3,,,,,,,1333,2,,,,,303,4,,,,,,,,,1267,2,,,,,,,,,,,6,5,,,,,,,,,,,2740,4
2,3,1406,60639,37,2,,,,,,,,,615,4,,,,,,,18,3,,,,,53,3,,,,,,,,,,,313,4,,,,,,,,,,,,,,,107,4,,,,,,,398,6,,,13,3,288,3,4748,2,,,,,,,847,2,,,21676,2,21,2,3432,3,78,4,24,2,487,5,972,3,,,,,3911,3,26,1,,,,,8,2,,,,,,,,,,,,,,,1040,3,,,,,442,2,,,,,259,8,106,2,,,13,2,2509,1,,,,,,,14,6,2847,3,2620,5,,,10,3,12,3,,,,,,,79,12,,,,,103,1,16,3,,,,,,,,,110,5,22,8,,,,,,,,,,,,,,,113,4,,,,,,,,,,,,,2260,2,11,5,302,3,,,,,,,36,1,,,,,,,,,,,,,915,9,,,,,697,10,,,,,257,3,4232,7,,,,,,,,,,,11,2,12,2,,,616,1,,,64,11,64,8,,,,,179,6,,,,,570,3,,,,,,,,,,,,,,,,,,,,,142,11,,,,,204,5,8,4,,,,,,,342,7,,,,,,,9,4,,,10,3,,,,,,,10,2,,,1301,8
3,4,2397,44025,16,3,6,4,,,13,2,,,1202,2,,,,,,,12,4,,,,,155,2,,,3,3,,,,,11,4,471,2,,,,,12,5,,,12,2,11,3,,,90,5,,,7,2,3,2,375,9,,,18,2,464,2,4222,3,,,,,,,382,4,,,16114,4,13,5,2783,6,32,6,5,12,2907,2,241,12,,,,,2429,7,,,,,9,2,,,,,,,,,16,2,,,,,,,1138,2,,,10,2,184,8,,,,,384,4,92,3,,,13,3,56,11,,,,,9,2,36,2,1377,8,1385,10,,,,,,,86,2,26,2,,,31,33,10,2,,,,,22,2,,,,,10,3,7,3,84,6,75,3,,,,,,,71,2,3,7,,,,,11,9,,,,,,,,,,,,,719,11,14,4,233,4,,,,,,,6,6,,,,,,,6,3,,,,,874,10,9,2,,,846,9,,,,,,,1854,11,,,,,,,,,,,7,4,,,,,53,4,,,89,8,73,7,,,,,186,5,,,,,554,4,12,3,,,13,6,,,,,,,49,9,,,,,6,4,388,5,,,,,151,7,24,3,,,,,11,2,62,14,17,1,,,,,13,2,,,4,10,,,,,,,7,3,,,591,15
4,5,10816,43763,,,,,,,,,,,306,8,,,,,,,30,1,,,,,,,,,,,14,2,,,21,2,138,8,,,,,,,,,,,21,2,,,57,16,,,,,,,327,11,,,,,146,7,2472,12,,,,,,,93,9,,,11534,8,,,3416,4,62,5,,,431,6,263,10,,,,,1867,11,,,,,,,,,,,,,,,,,,,,,,,333,8,40,6,,,223,6,,,,,392,3,,,,,,,578,5,,,,,,,,,1425,7,1800,6,,,,,,,,,,,14,3,214,5,,,,,,,,,,,,,,,,,,,53,6,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,702,13,11,7,207,5,,,17,1,,,,,,,,,,,,,,,,,1596,4,,,,,2105,3,,,,,135,8,9461,2,,,,,,,,,,,,,,,,,23,7,,,72,9,,,,,,,92,8,,,,,323,6,,,,,,,,,,,,,,,,,,,16,2,195,8,,,,,135,9,,,,,,,,,331,8,,,,,,,12,3,,,13,2,,,,,,,,,,,2037,6
5,6,2093,33058,,,,,,,,,,,74,17,,,,,,,,,,,,,12,4,,,,,,,,,,,47,11,,,,,7,6,9,3,,,,,,,58,15,7,2,,,,,158,20,,,,,53,17,1436,23,,,,,,,,,,,13188,6,8,10,1667,16,,,,,56,15,172,21,,,,,1224,20,,,,,,,,,6,2,,,,,,,,,5,2,,,129,17,11,7,,,36,13,,,,,107,21,8,9,,,,,137,10,,,,,,,,,754,18,5326,1,,,13,2,10,4,,,8,3,,,238,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7,,,,,,,,,,,,,484,21,,,46,20,,,,,,,,,,,,,,,,,,,,,538,17,,,,,899,7,,,,,,,1657,12,,,,,8,2,,,,,,,,,,,,,,,62,12,20,15,,,,,,,10,1,,,185,12,,,4,2,,,,,,,,,289,5,,,,,,,56,18,,,,,67,15,,,,,,,,,619,3,,,,,,,,,,,4,9,,,,,,,,,6,1,3092,2
6,7,2162,26440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,10,43,,,,,,,199,17,,,,,37,26,1634,21,,,,,,,,,,,13224,5,,,1136,23,,,,,,,123,26,,,,,1252,19,,,,,2,6,,,,,,,,,,,,,,,,,31,45,,,,,,,,,,,232,11,,,,,,,7,19,,,,,,,5,10,715,20,242,36,,,,,,,2,4,,,,,57,15,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,42,7,9,,,,,,,,,,,,,,,,,,,,,,,594,14,,,,,268,23,,,,,16,14,4420,6,,,,,,,,,,,,,,,,,4,11,,,,,14,16,,,,,13,15,,,,,164,16,,,,,,,,,,,,,,,,,,,,,57,17,,,,,160,6,,,,,,,,,130,10,,,,,,,,,,,,,,,,,,,,,,,1502,7
7,8,2181,25447,,,,,,,,,,,160,11,,,,,,,,,,,,,,,,,9,2,,,,,,,212,6,,,,,,,,,,,,,,,41,19,,,,,,,207,16,,,,,192,5,1612,22,,,,,,,225,6,,,7166,18,14,4,2168,10,199,2,8,7,,,184,20,,,,,1334,16,,,,,,,,,,,,,,,,,,,,,,,317,9,,,,,73,10,,,,,239,10,,,,,,,343,6,,,,,,,19,4,981,13,798,15,,,,,,,42,3,,,,,25,36,,,,,,,,,,,,,,,8,2,34,10,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,18,11,6,156,6,,,,,,,,,,,,,,,,,,,,,1547,5,,,,,524,13,,,,,175,7,2191,9,,,,,,,,,,,8,3,,,,,39,6,,,68,10,53,9,,,,,33,14,10,2,,,1682,2,,,,,,,,,,,,,207,6,,,,,,,255,6,,,,,144,8,25,2,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,1126,9
8,9,2425,25061,,,,,,,,,,,90,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,62,13,,,,,,,386,7,,,,,127,8,1747,19,,,,,,,,,,,6054,23,4,29,2499,8,,,7,9,145,9,249,11,,,,,2004,10,,,,,3,5,,,,,,,,,,,,,,,,,175,13,,,,,,,,,,,178,15,22,6,,,,,,,,,,,,,,,1368,9,520,20,,,,,,,,,,,,,10,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,23,,,,,,,,,,,,,,,,,,,,,,,,,1477,6,,,,,1084,5,,,,,249,4,5287,5,,,,,,,,,,,,,,,,,,,,,135,5,,,,,,,,,,,,,170,15,,,,,5,7,,,,,,,,,,,,,,,,,,,,,386,3,,,,,,,,,24,19,,,,,,,,,,,,,,,,,,,,,,,201,29
9,10,13,23900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9,,,,,,,299,13,,,4,5,64,16,2264,15,,,,,,,158,7,,,10103,10,9,7,2598,7,,,4,13,,,55,41,,,5,2,1096,21,,,,,,,,,,,,,2,4,,,,,,,,,1037,4,,,,,,,,,,,184,13,,,5,1,,,,,,,,,,,,,646,23,991,12,,,,,,,,,,,,,53,17,,,,,,,,,,,,,,,,,,,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,5,16,3,72,15,,,,,,,,,,,,,,,,,,,,,374,23,,,,,480,14,,,,,68,9,1040,16,,,,,,,,,,,,,,,,,,,,,29,14,81,5,,,,,96,7,,,,,198,10,,,,,,,,,,,,,,,,,,,,,40,22,,,,,,,,,,,,,,,24,18,,,,,,,,,,,,,,,,,,,,,,,433,18
